Inferred	Reused	MQ_Reset_Reval	EQ_Reset_Reval	MQ_Reset	EQ_Reset	Rounds	Qsize	Isize	Success
server_098u	server_097	1079	0	1594	937	3	12	7	OK
server_098u	server_098s	425	0	853	329	2	12	7	OK
server_101	server_097	1205	0	1702	98	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	1	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	60	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	308	2	12	7	OK
server_098u	server_098s	425	0	853	242	2	12	7	OK
server_101	server_097	1205	0	1702	155	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	35	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	263	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	466	2	12	7	OK
server_098u	server_098s	425	0	852	26	2	12	7	OK
server_101	server_097	1205	0	1702	730	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	66	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	659	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	55	2	12	7	OK
server_098u	server_098s	425	0	852	214	2	12	7	OK
server_101	server_097	1205	0	1702	137	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1402	7	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1424	289	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	188	2	12	7	OK
server_098u	server_098s	425	0	852	201	2	12	7	OK
server_101	server_097	1205	0	1667	1701	2	14	7	NOK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	112	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	258	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	86	2	12	7	OK
server_098u	server_098s	425	0	852	301	2	12	7	OK
server_101	server_097	1205	0	1702	653	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	197	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	385	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1507	137	2	12	7	OK
server_098u	server_098s	425	0	853	151	2	12	7	OK
server_101	server_097	1205	0	1703	285	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	259	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	610	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	42	2	12	7	OK
server_098u	server_098s	425	0	852	246	2	12	7	OK
server_101	server_097	1205	0	1702	385	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	83	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	493	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1596	551	3	12	7	OK
server_098u	server_098s	425	0	852	311	2	12	7	OK
server_101	server_097	1205	0	1703	278	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	680	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	378	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	157	2	12	7	OK
server_098u	server_098s	425	0	853	381	2	12	7	OK
server_101	server_097	1205	0	1667	1701	2	14	7	NOK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	458	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	226	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	206	2	12	7	OK
server_098u	server_098s	425	0	853	632	2	12	7	OK
server_101	server_097	1205	0	1702	230	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	208	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	1196	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	143	2	12	7	OK
server_098u	server_098s	425	0	852	440	2	12	7	OK
server_101	server_097	1205	0	1804	896	3	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	11	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	463	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	2	2	12	7	OK
server_098u	server_098s	425	0	852	343	2	12	7	OK
server_101	server_097	1205	0	1804	432	3	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	118	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	27	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	19	2	12	7	OK
server_098u	server_098s	425	0	940	973	3	12	7	OK
server_101	server_097	1205	0	1702	189	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	47	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	279	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	143	2	12	7	OK
server_098u	server_098s	425	0	852	54	2	12	7	OK
server_101	server_097	1205	0	1702	666	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	221	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	320	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	252	2	12	7	OK
server_098u	server_098s	425	0	852	230	2	12	7	OK
server_101	server_097	1205	0	1702	166	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1402	665	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	738	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	155	2	12	7	OK
server_098u	server_098s	425	0	852	616	2	12	7	OK
server_101	server_097	1205	0	1702	5	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	52	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1424	243	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	353	2	12	7	OK
server_098u	server_098s	425	0	852	74	2	12	7	OK
server_101	server_097	1205	0	1704	59	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1402	72	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	854	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	247	2	12	7	OK
server_098u	server_098s	425	0	852	180	2	12	7	OK
server_101	server_097	1205	0	1702	50	2	14	7	OK
server_101	server_098u	692	0	1087	0	1	14	7	OK
server_098za	server_097	1079	0	1401	379	2	9	7	OK
server_098za	server_101	692	0	883	0	1	9	7	OK
server_101k	server_097	1079	0	1423	81	2	8	7	OK
server_101k	server_098za	383	0	553	0	1	8	7	OK
server_102	server_097	1079	0	1328	0	1	7	7	OK
server_102	server_101k	398	0	597	0	1	7	7	OK
server_110pre1	server_097	1199	0	1370	0	1	6	7	OK
server_110pre1	server_102	349	0	520	0	1	6	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097c	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097	1079	0	1573	0	1	14	7	OK
server_097e	server_097c	791	0	1285	0	1	14	7	OK
server_098l	server_097	1079	0	1390	0	1	11	7	OK
server_098l	server_097e	890	0	1201	0	1	11	7	OK
server_098m	server_097	1079	0	1362	0	1	10	7	OK
server_098m	server_098l	467	0	750	0	1	10	7	OK
server_100	server_097	1079	0	1362	0	1	10	7	OK
server_100	server_098m	425	0	708	0	1	10	7	OK
server_098s	server_097	1079	0	1362	0	1	10	7	OK
server_098s	server_100	425	0	708	0	1	10	7	OK
server_098u	server_097	1079	0	1506	162	2	12	7	OK
