SUL name|Seed|Cache|ClosingStrategy|ObservationTableCEXHandler|EquivalenceOracle|Method|Reading OT|Reused queries [resets]|Reused queries [symbols]|Rounds|MQ [resets]|MQ [symbols]|EQ [resets]|EQ [symbols]|Learning [ms]|Searching for counterexample [ms]|Qsize|Isize|Equivalent|Info|Reused prefixes|Reused suffixes
server_101.dot.kiss|1548861599797|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|693|3143|1|693|3143|0|0|28|4|14|7|OK|N/A|14/7|4/7
server_101.dot.kiss|1548861600866|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|2|415|1844|116|467|75|44|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861601826|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|1|693|3143|0|0|21|3|14|7|OK|N/A|null|null
server_101.dot.kiss|1548861603748|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|3|525|2282|118|472|42|39|14|7|OK|N/A|6/6|2/7
server_101.dot.kiss|1548861604366|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|693|3143|1|693|3143|0|0|28|4|14|7|OK|N/A|14/6|4/7
server_101.dot.kiss|1548861605508|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|3|409|1827|118|472|62|47|14|7|OK|N/A|null|null
server_101k.dot.kiss|1548861607043|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|448|1715|0|0|27|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861611463|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|799|4371|0|0|32|2|8|7|OK|N/A|7/14|3/8
server_101k.dot.kiss|1548861614072|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|964|5327|0|0|30|4|8|7|OK|N/A|7/17|3/8
server_101k.dot.kiss|1548861614086|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|220|808|0|0|49|3|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861614092|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|448|1715|0|0|26|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861617582|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|448|1715|0|0|32|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861617206|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|998|5470|1|998|5470|0|0|52|44|8|7|OK|N/A|8/17|3/8
server_101k.dot.kiss|1548861617405|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|225|824|0|0|65|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861617266|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|833|4514|1|833|4514|0|0|57|4|8|7|OK|N/A|8/14|3/8
server_101k.dot.kiss|1548861618367|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|799|4371|0|0|45|4|8|7|OK|N/A|7/14|3/8
server_101k.dot.kiss|1548861619259|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|220|808|0|0|44|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861619324|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|833|4514|1|833|4514|0|0|60|5|8|7|OK|N/A|8/14|3/8
server_101k.dot.kiss|1548861619339|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|1|399|1477|0|0|19|3|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861619695|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|1|567|2492|0|0|27|3|8|7|OK|N/A|7/11|3/7
server_101k.dot.kiss|1548861620514|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|595|2604|1|595|2604|0|0|25|3|8|7|OK|N/A|8/11|3/7
server_101k.dot.kiss|1548861621520|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|1|211|769|0|0|44|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861622521|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|1|399|1477|0|0|25|3|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861623521|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|1|518|2149|0|0|27|4|8|7|OK|N/A|7/10|3/7
server_101k.dot.kiss|1548861624525|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|546|2261|1|546|2261|0|0|35|4|8|7|OK|N/A|8/10|3/7
server_101k.dot.kiss|1548861625521|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|1|207|745|0|0|47|3|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861626529|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|1|399|1477|0|0|18|3|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861627587|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|1|518|2149|0|0|32|4|8|7|OK|N/A|7/10|3/7
server_101k.dot.kiss|1548861629350|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|546|2261|1|546|2261|0|0|31|3|8|7|OK|N/A|8/10|3/7
server_101k.dot.kiss|1548861629548|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|1|207|745|0|0|50|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861630707|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|1|399|1477|0|0|23|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861631549|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|1|595|2751|0|0|25|3|8|7|OK|N/A|8/12|3/7
server_101k.dot.kiss|1548861633102|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|595|2751|1|595|2751|0|0|25|3|8|7|OK|N/A|8/12|3/7
server_101k.dot.kiss|1548861634431|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098u.dot.ot|null|null|1|211|836|0|0|48|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861634718|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098za.dot.ot|null|null|1|399|1477|0|0|24|3|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861635556|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098za.dot.ot|448|2016|1|448|2016|0|0|33|3|8|7|OK|N/A|8/9|3/7
server_101k.dot.kiss|1548861636574|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098za.dot.ot|448|2016|1|448|2016|0|0|31|4|8|7|OK|N/A|8/9|3/7
server_101k.dot.kiss|1548861637913|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098za.dot.ot|null|null|1|207|824|0|0|52|3|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861639578|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_100.dot.ot|null|null|1|399|1477|0|0|26|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861639690|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_100.dot.ot|497|2065|1|518|2149|0|0|25|4|8|7|OK|N/A|7/10|3/7
server_101k.dot.kiss|1548861640560|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_100.dot.ot|546|2261|1|546|2261|0|0|25|7|8|7|OK|N/A|8/10|3/7
server_101k.dot.kiss|1548861641530|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_100.dot.ot|null|null|1|207|745|0|0|43|3|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861642580|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101.dot.ot|null|null|1|399|1477|0|0|27|3|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861643567|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101.dot.ot|693|3486|1|693|3486|0|0|30|3|8|7|OK|N/A|8/14|3/7
server_101k.dot.kiss|1548861645488|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101.dot.ot|693|3486|1|693|3486|0|0|32|3|8|7|OK|N/A|8/14|3/7
server_101k.dot.kiss|1548861646327|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101.dot.ot|null|null|1|211|836|0|0|64|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861646966|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_102.dot.ot|null|null|1|399|1477|0|0|25|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861648181|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_102.dot.ot|350|1281|1|371|1365|0|0|25|4|8|7|OK|N/A|7/7|3/7
server_101k.dot.kiss|1548861649820|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_102.dot.ot|null|null|1|199|709|0|0|48|4|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861649814|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_102.dot.ot|399|1477|1|399|1477|0|0|24|4|8|7|OK|N/A|8/7|3/7
server_101k.dot.kiss|1548861650847|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|1|399|1477|0|0|27|5|8|7|OK|N/A|null|null
server_101k.dot.kiss|1548861651609|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|2|343|1281|57|211|33|32|8|7|OK|N/A|6/6|2/7
server_101k.dot.kiss|1548861652601|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|399|1477|1|399|1477|0|0|46|9|8|7|OK|N/A|8/6|3/7
server_101k.dot.kiss|1548861653590|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|2|194|698|57|211|46|34|8|7|OK|N/A|null|null
server_102.dot.kiss|1548861654592|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|393|1488|0|0|26|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861655595|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|778|4287|0|0|34|4|7|7|OK|N/A|7/14|4/8
server_102.dot.kiss|1548861656603|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|778|4287|1|778|4287|0|0|31|4|7|7|OK|N/A|7/14|4/8
server_102.dot.kiss|1548861657596|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|233|852|0|0|45|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861658592|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|393|1488|0|0|40|4|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861660939|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|943|5243|0|0|41|4|7|7|OK|N/A|7/17|4/8
server_102.dot.kiss|1548861661022|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|943|5243|1|943|5243|0|0|30|8|7|7|OK|N/A|7/17|4/8
server_102.dot.kiss|1548861661663|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|237|865|0|0|50|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861662647|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|393|1488|0|0|20|4|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861663564|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|778|4287|0|0|21|2|7|7|OK|N/A|7/14|4/8
server_102.dot.kiss|1548861664620|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|778|4287|1|778|4287|0|0|28|5|7|7|OK|N/A|7/14|4/8
server_102.dot.kiss|1548861665619|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|233|852|0|0|63|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861666616|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|1|350|1281|0|0|15|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861667745|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|1|546|2408|0|0|34|3|7|7|OK|N/A|7/11|4/7
server_102.dot.kiss|1548861668709|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|546|2408|1|546|2408|0|0|27|4|7|7|OK|N/A|7/11|4/7
server_102.dot.kiss|1548861669631|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|1|230|834|0|0|46|4|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861670678|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|1|350|1281|0|0|20|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861673696|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|1|497|2065|0|0|34|3|7|7|OK|N/A|7/10|4/7
server_102.dot.kiss|1548861673798|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|497|2065|1|497|2065|0|0|30|4|7|7|OK|N/A|7/10|4/7
server_102.dot.kiss|1548861674310|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|1|227|816|0|0|45|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861674677|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|1|350|1281|0|0|20|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861675645|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|1|497|2065|0|0|29|3|7|7|OK|N/A|7/10|4/7
server_102.dot.kiss|1548861676653|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|497|2065|1|497|2065|0|0|33|4|7|7|OK|N/A|7/10|4/7
server_102.dot.kiss|1548861677661|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|1|227|816|0|0|50|4|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861678662|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|1|350|1281|0|0|22|4|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861681221|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|3|719|3359|494|1933|43|51|7|7|OK|N/A|4/12|2/7
server_102.dot.kiss|1548861681280|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|742|3486|1|742|3486|0|0|42|3|7|7|OK|N/A|7/12|4/7
server_102.dot.kiss|1548861681654|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098u.dot.ot|null|null|3|216|845|494|1933|25|46|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861682662|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098za.dot.ot|null|null|1|350|1281|0|0|27|4|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861683670|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098za.dot.ot|448|2016|3|574|2632|494|1933|49|50|7|7|OK|N/A|4/9|2/7
server_102.dot.kiss|1548861684838|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098za.dot.ot|595|2751|1|595|2751|0|0|27|2|7|7|OK|N/A|7/9|4/7
server_102.dot.kiss|1548861685726|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098za.dot.ot|null|null|3|211|830|494|1933|33|62|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861686680|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_100.dot.ot|null|null|1|350|1281|0|0|33|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861687675|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_100.dot.ot|497|2065|1|497|2065|0|0|32|4|7|7|OK|N/A|7/10|4/7
server_102.dot.kiss|1548861688692|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_100.dot.ot|497|2065|1|497|2065|0|0|27|4|7|7|OK|N/A|7/10|4/7
server_102.dot.kiss|1548861689680|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_100.dot.ot|null|null|1|227|816|0|0|49|4|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861690685|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101.dot.ot|null|null|1|350|1281|0|0|24|4|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861691634|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101.dot.ot|693|3486|3|817|4094|494|1933|37|38|7|7|OK|N/A|4/14|2/7
server_102.dot.kiss|1548861692692|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101.dot.ot|840|4221|1|840|4221|0|0|36|3|7|7|OK|N/A|7/14|4/7
server_102.dot.kiss|1548861693906|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101.dot.ot|null|null|3|216|845|494|1933|29|48|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861694637|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_101k.dot.ot|null|null|1|350|1281|0|0|21|3|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861695709|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_101k.dot.ot|399|1624|3|525|2240|494|1933|31|48|7|7|OK|N/A|4/8|2/7
server_102.dot.kiss|1548861696646|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_101k.dot.ot|546|2359|1|546|2359|0|0|23|6|7|7|OK|N/A|7/8|4/7
server_102.dot.kiss|1548861697707|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_101k.dot.ot|null|null|3|211|830|494|1933|32|57|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861698676|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_110pre1.dot.ot|null|null|1|350|1281|0|0|18|4|7|7|OK|N/A|null|null
server_102.dot.kiss|1548861699776|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_110pre1.dot.ot|301|1134|2|329|1218|50|184|36|32|7|7|OK|N/A|6/6|3/7
server_102.dot.kiss|1548861700790|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_110pre1.dot.ot|350|1281|1|350|1281|0|0|20|4|7|7|OK|N/A|7/6|4/7
server_102.dot.kiss|1548861701710|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_110pre1.dot.ot|null|null|2|218|783|50|184|51|37|7|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861702702|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097c.dot.ot|null|null|1|338|1316|0|0|22|3|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861703691|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097c.dot.ot|778|4287|1|778|4287|0|0|25|3|6|7|OK|N/A|6/14|3/8
server_110pre1.dot.kiss|1548861704716|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097c.dot.ot|778|4287|1|778|4287|0|0|32|4|6|7|OK|N/A|6/14|3/8
server_110pre1.dot.kiss|1548861705672|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097c.dot.ot|null|null|1|178|661|0|0|40|2|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861706706|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097.dot.ot|null|null|1|338|1316|0|0|24|4|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861707736|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097.dot.ot|943|5243|1|943|5243|0|0|41|4|6|7|OK|N/A|6/17|3/8
server_110pre1.dot.kiss|1548861708708|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097.dot.ot|943|5243|1|943|5243|0|0|39|4|6|7|OK|N/A|6/17|3/8
server_110pre1.dot.kiss|1548861709672|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097.dot.ot|null|null|1|183|677|0|0|40|2|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861710735|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_097e.dot.ot|null|null|1|338|1316|0|0|26|4|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861711739|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_097e.dot.ot|778|4287|1|778|4287|0|0|32|4|6|7|OK|N/A|6/14|3/8
server_110pre1.dot.kiss|1548861712721|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_097e.dot.ot|778|4287|1|778|4287|0|0|31|4|6|7|OK|N/A|6/14|3/8
server_110pre1.dot.kiss|1548861713745|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_097e.dot.ot|null|null|1|178|661|0|0|36|3|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861714745|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098l.dot.ot|null|null|1|301|1134|0|0|22|4|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861715743|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098l.dot.ot|546|2408|1|546|2408|0|0|30|4|6|7|OK|N/A|6/11|3/7
server_110pre1.dot.kiss|1548861716750|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098l.dot.ot|546|2408|1|546|2408|0|0|22|3|6|7|OK|N/A|6/11|3/7
server_110pre1.dot.kiss|1548861717690|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098l.dot.ot|null|null|1|169|622|0|0|40|3|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861718762|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098m.dot.ot|null|null|1|301|1134|0|0|23|3|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861719768|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098m.dot.ot|497|2065|1|497|2065|0|0|32|4|6|7|OK|N/A|6/10|3/7
server_110pre1.dot.kiss|1548861720752|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098m.dot.ot|497|2065|1|497|2065|0|0|26|4|6|7|OK|N/A|6/10|3/7
server_110pre1.dot.kiss|1548861721764|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098m.dot.ot|null|null|1|165|598|0|0|29|3|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861722759|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098s.dot.ot|null|null|1|301|1134|0|0|18|4|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861723868|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098s.dot.ot|497|2065|1|497|2065|0|0|28|4|6|7|OK|N/A|6/10|3/7
server_110pre1.dot.kiss|1548861724776|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098s.dot.ot|497|2065|1|497|2065|0|0|28|3|6|7|OK|N/A|6/10|3/7
server_110pre1.dot.kiss|1548861725775|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v2|server_098s.dot.ot|null|null|1|165|598|0|0|38|4|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861726766|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|Adaptive|server_098u.dot.ot|null|null|1|301|1134|0|0|18|3|6|7|OK|N/A|null|null
server_110pre1.dot.kiss|1548861727714|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v0|server_098u.dot.ot|595|2751|3|690|3228|399|1557|35|59|6|7|OK|N/A|3/12|1/7
server_110pre1.dot.kiss|1548861728786|Y|CloseFirst|RivestSchapire|WpMethodHypEQOracle(2)|DL*M_v1|server_098u.dot.ot|742|3486|1|742|3486|0|0|35|4|6|7|OK|N/A|6/12|3/7
